"driverId","raceId","qualifyId","constructorId","number.x","position","q1","q2","q3","year","round","circuitId","name","date","time","url.x","fp1_date","fp1_time","fp2_date","fp2_time","fp3_date","fp3_time","quali_date","quali_time","sprint_date","sprint_time","driverRef","number.y","code","forename","surname","dob","nationality","url.y"
13,99,4276,15,12,16,"1:16.200","\N","\N",2004,10,8,"French Grand Prix","2004-07-04","\N","http://en.wikipedia.org/wiki/2004_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,353,3715,6,7,6,"1:37.515","1:36.169","1:36.571",2010,17,35,"Korean Grand Prix","2010-10-24","05:00:00","http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,9,3153,6,3,8,"1:31.600","1:41.708","1:34.574",2009,9,20,"German Grand Prix","2009-07-12","12:00:00","http://en.wikipedia.org/wiki/2009_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,45,569,6,5,3,"1:31.447","1:30.912","1:31.778",2007,10,20,"European Grand Prix","2007-07-22","12:00:00","http://en.wikipedia.org/wiki/2007_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,849,4731,6,6,4,"1:32.760","1:31.640","1:31.124",2011,9,9,"British Grand Prix","2011-07-10","12:00:00","http://en.wikipedia.org/wiki/2011_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,888,5624,6,4,7,"1:30.547","1:29.825","1:31.126",2013,9,20,"German Grand Prix","2013-07-07","12:00:00","http://en.wikipedia.org/wiki/2013_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,91,4111,15,12,11,"1:35.039","\N","\N",2004,2,2,"Malaysian Grand Prix","2004-03-21","\N","http://en.wikipedia.org/wiki/2004_Malaysian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,911,6134,3,19,9,"2:08.403","2:08.833","2:09.178",2014,12,13,"Belgian Grand Prix","2014-08-24","12:00:00","http://en.wikipedia.org/wiki/2014_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,894,5734,6,4,7,"1:38.884","1:38.295","1:38.223",2013,14,35,"Korean Grand Prix","2013-10-06","06:00:00","http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,943,6629,3,19,7,"1:21.379","1:20.642","1:20.567",2015,17,32,"Mexican Grand Prix","2015-11-01","19:00:00","http://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,30,250,6,2,2,"1:46.873","1:46.391","1:47.678",2008,13,13,"Belgian Grand Prix","2008-09-07","12:00:00","http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,67,1054,6,6,4,"1:22.028","1:21.225","1:21.704",2006,15,14,"Italian Grand Prix","2006-09-10","14:00:00","http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,69,1095,6,6,1,"1:30.112","1:29.830","1:29.599",2006,17,22,"Japanese Grand Prix","2006-10-08","14:00:00","http://en.wikipedia.org/wiki/2006_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,18,4,6,2,4,"1:25.994","1:25.691","1:27.178",2008,1,1,"Australian Grand Prix","2008-03-16","04:30:00","http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,934,6466,3,19,3,"1:34.542","1:33.707","1:33.085",2015,9,9,"British Grand Prix","2015-07-05","12:00:00","http://en.wikipedia.org/wiki/2015_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,942,6611,3,19,9,"2:00.902","1:59.999","\N",2015,16,69,"United States Grand Prix","2015-10-25","19:00:00","http://en.wikipedia.org/wiki/2015_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,858,4924,6,6,6,"1:41.592","1:39.623","1:39.695",2011,18,24,"Abu Dhabi Grand Prix","2011-11-13","13:00:00","http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,859,4948,6,6,7,"1:14.269","1:13.291","1:13.068",2011,19,18,"Brazilian Grand Prix","2011-11-27","16:00:00","http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,48,635,6,5,3,"1:22.309","1:21.993","1:22.549",2007,13,14,"Italian Grand Prix","2007-09-09","12:00:00","http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,952,6788,3,19,18,"1:24.941","\N","\N",2016,5,4,"Spanish Grand Prix","2016-05-15","12:00:00","http://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,933,6447,3,19,4,"1:11.830","1:09.719","1:09.192",2015,8,70,"Austrian Grand Prix","2015-06-21","12:00:00","http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,900,5868,3,19,9,"1:31.228","1:44.242","1:48.079",2014,1,1,"Australian Grand Prix","2014-03-16","06:00:00","http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,856,4875,6,6,5,"1:38.670","1:37.313","1:36.831",2011,16,35,"Korean Grand Prix","2011-10-16","06:00:00","http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,892,5687,6,4,4,"1:24.950","1:24.479","1:24.132",2013,12,14,"Italian Grand Prix","2013-09-08","12:00:00","http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,897,5801,6,4,8,"1:41.254","1:40.989","1:41.015",2013,17,24,"Abu Dhabi Grand Prix","2013-11-03","13:00:00","http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,917,6255,3,19,3,"1:10.602","1:10.343","1:10.247",2014,18,18,"Brazilian Grand Prix","2014-11-09","16:00:00","http://en.wikipedia.org/wiki/2014_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,972,7205,3,19,6,"1:35.828","1:35.049","1:35.110",2017,4,71,"Russian Grand Prix","2017-04-30","12:00:00","http://en.wikipedia.org/wiki/2017_Russian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,904,5980,3,19,9,"1:28.061","1:27.016","1:27.402",2014,5,4,"Spanish Grand Prix","2014-05-11","12:00:00","http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,97,4239,15,12,19,"\N","\N","\N",2004,8,7,"Canadian Grand Prix","2004-06-13","\N","http://en.wikipedia.org/wiki/2004_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,81,1234,15,12,16,"1:22.495","\N","\N",2005,11,9,"British Grand Prix","2005-07-10","14:00:00","http://en.wikipedia.org/wiki/2005_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,873,5287,6,6,13,"1:49.767","1:48.344","\N",2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00","http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,882,5490,6,4,5,"1:35.972","1:35.403","1:34.933",2013,3,17,"Chinese Grand Prix","2013-04-14","07:00:00","http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,968,7127,3,19,10,"1:41.157","1:40.858","1:41.213",2016,21,24,"Abu Dhabi Grand Prix","2016-11-27","13:00:00","http://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,80,1208,15,12,10,"1:15.566","\N","\N",2005,10,8,"French Grand Prix","2005-07-03","14:00:00","http://en.wikipedia.org/wiki/2005_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,965,7061,3,19,9,"1:37.402","1:37.214","1:37.269",2016,18,69,"United States Grand Prix","2016-10-23","19:00:00","http://en.wikipedia.org/wiki/2016_United_States_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,101,4316,15,12,16,"1:15.616","\N","\N",2004,12,10,"German Grand Prix","2004-07-25","\N","http://en.wikipedia.org/wiki/2004_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,34,331,6,2,3,"1:35.971","1:35.135","1:36.889",2008,17,17,"Chinese Grand Prix","2008-10-19","07:00:00","http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,855,4850,6,6,4,"1:33.235","1:31.909","1:30.804",2011,15,22,"Japanese Grand Prix","2011-10-09","06:00:00","http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,883,5513,6,4,6,"1:33.780","1:33.358","1:33.207",2013,4,3,"Bahrain Grand Prix","2013-04-21","12:00:00","http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,869,5193,6,6,14,"1:16.265","1:40.212","\N",2012,10,10,"German Grand Prix","2012-07-22","12:00:00","http://en.wikipedia.org/wiki/2012_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,978,7334,3,19,15,"1:41.874","1:31.482","\N",2017,10,9,"British Grand Prix","2017-07-16","12:00:00","http://en.wikipedia.org/wiki/2017_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,974,7254,3,19,15,"1:13.796","1:20.529","\N",2017,6,6,"Monaco Grand Prix","2017-05-28","12:00:00","http://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,843,4591,6,6,6,"1:35.478","1:35.437","1:35.145",2011,3,17,"Chinese Grand Prix","2011-04-17","07:00:00","http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,22,89,6,2,1,"1:25.994","1:26.192","1:27.617",2008,5,5,"Turkish Grand Prix","2008-05-11","12:00:00","http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,340,3404,6,7,7,"1:36.076","1:35.290","1:35.180",2010,4,17,"Chinese Grand Prix","2010-04-18","06:00:00","http://en.wikipedia.org/wiki/2010_Chinese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,53,744,6,6,2,"1:33.579","1:32.014","1:31.478",2006,1,3,"Bahrain Grand Prix","2006-03-12","14:30:00","http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,349,3619,6,7,6,"1:58.323","1:47.322","1:46.314",2010,13,13,"Belgian Grand Prix","2010-08-29","12:00:00","http://en.wikipedia.org/wiki/2010_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,95,4196,15,12,16,"1:16.248","\N","\N",2004,6,6,"Monaco Grand Prix","2004-05-23","\N","http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,31,274,6,2,6,"1:35.536","1:36.676","1:38.894",2008,14,14,"Italian Grand Prix","2008-09-14","12:00:00","http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,88,1368,15,12,10,"1:48.278","\N","\N",2005,18,22,"Japanese Grand Prix","2005-10-09","14:00:00","http://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,6,3090,6,3,5,"1:15.340","1:15.001","1:15.437",2009,6,6,"Monaco Grand Prix","2009-05-24","12:00:00","http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,26,177,6,2,9,"1:20.676","1:20.086","1:23.305",2008,9,9,"British Grand Prix","2008-07-06","12:00:00","http://en.wikipedia.org/wiki/2008_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,852,4803,6,6,4,"2:05.834","2:04.507","1:50.256",2011,12,13,"Belgian Grand Prix","2011-08-28","12:00:00","http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,930,6393,3,19,9,"1:27.165","1:26.147","1:26.757",2015,5,4,"Spanish Grand Prix","2015-05-10","12:00:00","http://en.wikipedia.org/wiki/2015_Spanish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,908,6077,3,19,18,"1:45.695","\N","\N",2014,9,9,"British Grand Prix","2014-07-06","12:00:00","http://en.wikipedia.org/wiki/2014_British_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,37,391,6,5,1,"1:35.340","1:34.454","1:35.043",2007,2,2,"Malaysian Grand Prix","2007-04-08","07:00:00","http://en.wikipedia.org/wiki/2007_Malaysian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,963,7018,3,19,10,"1:35.267","1:34.422","1:34.671",2016,16,2,"Malaysian Grand Prix","2016-10-02","07:00:00","http://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,875,5328,6,6,6,"1:38.937","1:38.253","1:37.884",2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00","http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,914,6195,3,19,4,"1:34.483","1:33.551","1:33.527",2014,15,22,"Japanese Grand Prix","2014-10-05","06:00:00","http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,348,3593,6,7,4,"1:21.299","1:20.857","1:20.331",2010,12,11,"Hungarian Grand Prix","2010-08-01","12:00:00","http://en.wikipedia.org/wiki/2010_Hungarian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,913,6175,3,19,6,"1:47.615","1:46.472","1:46.000",2014,14,15,"Singapore Grand Prix","2014-09-21","12:00:00","http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,876,5351,6,6,6,"1:26.939","1:26.111","1:25.857",2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00","http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,964,7042,3,19,12,"1:32.562","1:32.380","\N",2016,17,22,"Japanese Grand Prix","2016-10-09","05:00:00","http://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,342,3449,6,7,4,"1:14.757","1:14.405","1:14.283",2010,6,6,"Monaco Grand Prix","2010-05-16","12:00:00","http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,354,3742,6,7,9,"1:19.778","1:19.200","1:17.101",2010,18,18,"Brazilian Grand Prix","2010-11-07","16:00:00","http://en.wikipedia.org/wiki/2010_Brazilian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,24,134,6,2,6,"1:17.231","1:17.353","1:19.048",2008,7,7,"Canadian Grand Prix","2008-06-08","17:00:00","http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,25,150,6,2,2,"1:15.024","1:15.041","1:16.490",2008,8,8,"French Grand Prix","2008-06-22","12:00:00","http://en.wikipedia.org/wiki/2008_French_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,343,3477,6,7,8,"1:27.993","1:27.200","1:27.082",2010,7,5,"Turkish Grand Prix","2010-05-30","11:00:00","http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,874,5309,6,6,11,"1:32.946","1:32.293","\N",2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00","http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,82,1251,15,12,13,"1:16.009","\N","\N",2005,12,10,"German Grand Prix","2005-07-24","14:00:00","http://en.wikipedia.org/wiki/2005_German_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,893,5711,6,4,6,"1:45.658","1:44.376","1:43.890",2013,13,15,"Singapore Grand Prix","2013-09-22","12:00:00","http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,56,812,6,6,4,"1:24.884","1:23.595","1:23.702",2006,4,21,"San Marino Grand Prix","2006-04-23","14:00:00","http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,970,7165,3,19,6,"1:34.205","1:33.759","1:33.507",2017,2,17,"Chinese Grand Prix","2017-04-09","06:00:00","http://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,345,3522,6,7,5,"1:38.657","1:38.046","1:38.127",2010,9,12,"European Grand Prix","2010-06-27","12:00:00","http://en.wikipedia.org/wiki/2010_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,955,6841,3,19,6,"1:45.494","1:44.696","1:44.483",2016,8,73,"European Grand Prix","2016-06-19","13:00:00","http://en.wikipedia.org/wiki/2016_European_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
13,140,1475,15,8,15,"1:33.979","\N","\N",2002,17,22,"Japanese Grand Prix","2002-10-13","\N","http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","massa","19","MAS","Felipe","Massa","1981-04-25","Brazilian","http://en.wikipedia.org/wiki/Felipe_Massa"
